dataset,event,date,latitude,longitude,actor_tax,event_tax,prec_tax,event_name
sigact,705,13-08-2008,31.57954407,65.23510742,Taliban,2,1,Violence ged
sigact,706,13-08-2008,33.51346207,69.93138123,Taliban,2,1,Violence ged
sigact,707,13-08-2008,34.08437347,69.25244904,Taliban,1,1,Violence ged
ged,648,13-08-2008,32.372,66.1742,Government of Afghanistan,1,2,Violence sig
sigact,708,14-08-2008,32.2649231,66.13693237,Taliban,1,1,Violence ged
sigact,709,14-08-2008,35.40444946,71.42671967,Taliban,1,1,Violence ged
sigact,710,14-08-2008,32.05557251,64.85476685,Taliban,2,1,Violence ged
sigact,711,14-08-2008,33.55342102,69.89400482,Taliban,2,1,Violence ged
sigact,712,14-08-2008,34.3367157,69.13916016,Taliban,2,1,Violence ged
ged,649,14-08-2008,32.83333,66,Government of Afghanistan,1,4,Violence sig
ged,651,14-08-2008,33.453563,69.376801,Government of Afghanistan,1,2,Violence sig
sigact,713,15-08-2008,33.42259598,69.37324524,Taliban,1,1,Violence ged
sigact,714,15-08-2008,34.24407959,68.8271637,Taliban,2,1,Violence ged
sigact,715,15-08-2008,32.35884476,66.66941833,Taliban,2,1,Violence ged
sigact,716,15-08-2008,33.33839798,69.94348145,Taliban,2,1,Violence ged
ged,652,15-08-2008,31,64,Taleban,1,4,Violence sig
ged,654,15-08-2008,34.797169,69.67923,Government of Afghanistan,1,3,Violence sig
ged,655,15-08-2008,34.25,68,Taleban,1,4,Violence sig
sigact,717,16-08-2008,34.90633392,70.9487381,Taliban,1,1,Violence ged
sigact,718,16-08-2008,34.09746552,69.05168915,Taliban,1,1,Violence ged
sigact,719,16-08-2008,33.86686325,68.64807892,Taliban,1,1,Violence ged
sigact,720,16-08-2008,34.90400314,70.94299316,Taliban,1,1,Violence ged
sigact,721,16-08-2008,32.09568024,66.10131073,Taliban,2,1,Violence ged
sigact,722,16-08-2008,34.91486359,70.93460083,Taliban,2,1,Violence ged
sigact,723,16-08-2008,32.0103035,64.8292923,Taliban,1,1,Violence ged
sigact,724,16-08-2008,32.2856369,66.66068268,Taliban,2,1,Violence ged
ged,656,16-08-2008,33.453563,69.376801,Government of Afghanistan,1,2,Violence sig
ged,659,16-08-2008,32.612577,66.688212,Government of Afghanistan,1,3,Violence sig
ged,660,16-08-2008,33.470776,68.608627,Government of Afghanistan,1,1,Violence sig
sigact,725,17-08-2008,32.54937744,69.27979279,Taliban,1,1,Violence ged
sigact,726,17-08-2008,34.8850708,69.66535187,Taliban,1,1,Violence ged
sigact,727,17-08-2008,32.22968292,63.10931778,ISAF,3,1,Violence ged
ged,663,17-08-2008,32.265896,67.139893,Government of Afghanistan,1,1,Violence sig
ged,664,17-08-2008,34.797169,69.67923,Government of Afghanistan,1,3,Violence sig
ged,665,17-08-2008,34.3856,70.4428,Taleban,1,1,Violence sig
ged,666,17-08-2008,32.713324,69.27614,Government of Afghanistan,1,3,Violence sig
sigact,728,18-08-2008,35.40444183,71.42701721,Taliban,1,1,Violence ged
sigact,729,18-08-2008,34.64517593,69.81837463,Taliban,1,1,Violence ged
sigact,730,18-08-2008,34.64517593,69.81837463,Taliban,1,1,Violence ged
sigact,731,18-08-2008,33.37217331,69.97172546,Taliban,2,1,Violence ged
sigact,732,18-08-2008,34.86698151,70.1109848,Taliban,2,1,Violence ged
sigact,733,18-08-2008,33.35667419,69.96897125,Taliban,2,1,Violence ged
ged,667,18-08-2008,31,62.5,Government of Afghanistan,1,4,Violence sig
ged,668,18-08-2008,33.453563,69.376801,Government of Afghanistan,1,2,Violence sig
ged,669,18-08-2008,34.79114,69.660444,Government of Afghanistan,1,2,Violence sig
ged,671,18-08-2008,33.366944,69.960555,Government of Afghanistan,1,1,Violence sig
ged,674,18-08-2008,34.659698,69.847397,Government of Afghanistan,1,1,Violence sig
sigact,734,19-08-2008,33.33045959,68.53302002,Taliban,1,1,Violence ged
sigact,735,19-08-2008,31.54120827,65.45639038,Taliban,2,1,Violence ged
sigact,736,19-08-2008,33.3787384,69.70955658,Taliban,2,1,Violence ged
ged,676,19-08-2008,33.524792,69.049301,Government of Afghanistan,1,1,Violence sig
sigact,737,20-08-2008,33.33217239,68.55729675,Taliban,2,1,Violence ged
sigact,738,20-08-2008,34.9454689,71.04229736,Taliban,1,1,Violence ged
sigact,739,20-08-2008,31.57152939,65.37923431,Taliban,2,1,Violence ged
sigact,740,20-08-2008,33.4315834,70.12520599,Taliban,1,1,Violence ged
sigact,741,20-08-2008,33.34832764,68.51210785,Taliban,2,1,Violence ged
sigact,742,20-08-2008,32.30509567,65.08868408,Taliban,2,1,Violence ged
sigact,743,20-08-2008,32.96620178,66.64611053,Taliban,1,1,Violence ged
sigact,744,20-08-2008,33.44864273,68.3748703,Taliban,2,1,Violence ged
ged,677,20-08-2008,33.383675,70.190835,Government of Afghanistan,1,3,Violence sig
ged,679,20-08-2008,34.631821,69.928751,Government of Afghanistan,1,2,Violence sig
sigact,745,21-08-2008,33.85746765,68.62450409,Taliban,1,1,Violence ged
sigact,746,21-08-2008,33.28360748,62.32783127,Taliban,1,1,Violence ged
sigact,747,21-08-2008,32.46770859,66.85810089,Taliban,2,1,Violence ged
sigact,748,21-08-2008,35.73552704,63.78625488,Taliban,2,1,Violence ged
ged,682,21-08-2008,34.79114,69.660444,Government of Afghanistan,1,2,Violence sig
ged,683,21-08-2008,32.997793,66.690348,Government of Afghanistan,1,3,Violence sig
ged,684,21-08-2008,35.734207,63.785556,Government of Afghanistan,1,3,Violence sig
sigact,749,22-08-2008,32.94364548,66.64060974,Taliban,1,1,Violence ged
sigact,750,22-08-2008,34.31827164,68.50749207,Taliban,2,1,Violence ged
sigact,751,22-08-2008,35.26111221,63.00549698,Taliban,2,1,Violence ged
sigact,752,22-08-2008,33.41119385,68.51140594,Taliban,2,1,Violence ged
ged,686,22-08-2008,31.625941,63.861445,Government of Afghanistan,1,3,Violence sig
ged,687,22-08-2008,33.33333,67.75,Taleban,1,4,Violence sig
ged,688,22-08-2008,35,63.75,Taleban,1,4,Violence sig
ged,690,22-08-2008,33.33333,67.75,Taleban,1,4,Violence sig
sigact,753,23-08-2010,31.99682617,67.33164978,Taliban,1,1,Violence ged
sigact,754,23-08-2010,33.22325516,69.76732635,Taliban,2,1,Violence ged
sigact,755,23-08-2010,32.60546875,65.87492371,Taliban,2,1,Violence ged
sigact,756,23-08-2010,35.72834396,63.78176117,Taliban,2,1,Violence ged
ged,691,23-08-2010,35,63.75,Taleban,1,4,Violence sig
sigact,757,23-08-2010,32.78216171,67.72614288,Taliban,1,1,Violence ged
sigact,758,23-08-2010,34.92477417,70.94632721,Taliban,1,1,Violence ged
sigact,759,23-08-2010,32.3745575,62.11237335,Taliban,2,1,Violence ged
ged,694,23-08-2010,32.465816,64.737566,Government of Afghanistan,1,3,Violence sig
ged,695,23-08-2010,32.373795,62.1157,Government of Afghanistan,1,1,Violence sig
ged,696,23-08-2010,34.79114,69.660444,Government of Afghanistan,1,2,Violence sig
sigact,760,25-08-2008,33.83510971,68.60453033,Taliban,1,1,Violence ged
sigact,761,25-08-2008,33.42593384,69.65615845,Taliban,1,1,Violence ged
ged,697,25-08-2008,31,64,Taleban,1,4,Violence sig
ged,698,25-08-2008,31,64,Government of Afghanistan,1,4,Violence sig
sigact,762,26-08-2008,31.71801567,64.80685425,Taliban,2,1,Violence ged
sigact,763,26-08-2008,32.19094467,64.16908264,Taliban,1,1,Violence ged
sigact,764,26-08-2008,32.18901443,64.98664856,Taliban,1,1,Violence ged
ged,699,26-08-2008,33.33333,67.75,Taleban,1,4,Violence sig
ged,700,26-08-2008,31.579996,64.377396,Government of Afghanistan,1,2,Violence sig
ged,701,26-08-2008,31.625941,63.861445,Government of Afghanistan,1,3,Violence sig
ged,702,26-08-2008,32.6604,62.1207,Government of Afghanistan,1,1,Violence sig
ged,703,26-08-2008,32.751723,69.047267,Government of Afghanistan,1,3,Violence sig
sigact,765,27-08-2008,36.61254883,68.87475586,Taliban,2,1,Violence ged
sigact,766,27-08-2008,32.73643112,67.62854767,Taliban,2,1,Violence ged
sigact,767,27-08-2008,31.70486259,64.84352875,Taliban,2,1,Violence ged
sigact,768,27-08-2008,35.59968948,63.33119583,Taliban,1,1,Violence ged
sigact,769,27-08-2008,32.20163345,66.42207336,Taliban,1,1,Violence ged
sigact,770,27-08-2008,33.96801758,68.98506165,Taliban,1,1,Violence ged
ged,704,27-08-2008,32.120374,64.994325,Government of Afghanistan,1,3,Violence sig
ged,705,27-08-2008,32.511956,66.987372,Government of Afghanistan,1,3,Violence sig
ged,706,27-08-2008,31,65.75,Taleban,1,4,Violence sig
sigact,771,28-08-2008,34.87950897,70.11273956,Taliban,2,1,Violence ged
sigact,772,28-08-2008,32.94218445,65.56606293,Taliban,1,1,Violence ged
sigact,773,28-08-2008,34.8970871,70.91853333,Taliban,1,1,Violence ged
ged,708,28-08-2008,32.920909,65.474153,Government of Afghanistan,1,3,Violence sig
ged,711,29-08-2008,35.042243,69.633367,Government of Afghanistan,1,3,Violence sig
gtd,292,29-08-2008,32.677851,61.981391,Taliban,7,3,Violence gtd
sigact,774,30-08-2008,32.24806213,65.00724792,Taliban,1,1,Violence ged
sigact,775,30-08-2008,32.17969131,64.99620056,Taliban,1,1,Violence ged
sigact,776,30-08-2008,32.46608734,65.13121796,Taliban,1,1,Violence ged
sigact,777,30-08-2008,32.17230606,64.9493866,Taliban,1,1,Violence ged
sigact,778,30-08-2008,34.51895905,69.02506256,Taliban,2,1,Violence ged
sigact,779,30-08-2008,32.06579971,64.83378601,Taliban,2,1,Violence ged
sigact,780,30-08-2008,31.95788383,64.74699402,Taliban,1,1,Violence ged
sigact,781,30-08-2008,32.97305298,66.67481232,Taliban,1,1,Violence ged
sigact,782,30-08-2008,34.8807106,70.90491486,Taliban,1,1,Violence ged
ged,712,30-08-2008,34.531094,69.162796,Government of Afghanistan,1,2,Violence sig
ged,713,30-08-2008,34.985958,63.129742,Taleban,1,2,Violence sig
sigact,783,31-08-2008,32.64696884,69.33374023,Taliban,1,1,Violence ged
sigact,784,31-08-2008,31.0602684,64.20009613,Taliban,2,1,Violence ged
sigact,785,31-08-2008,32.25175476,67.03192902,Taliban,2,1,Violence ged
sigact,786,31-08-2008,31.5962925,64.36711884,Taliban,2,1,Violence ged
sigact,787,01-09-2008,32.26807404,65.01352692,Taliban,1,1,Violence ged
sigact,788,01-09-2008,32.92202377,69.35936737,Taliban,1,1,Violence ged
sigact,789,01-09-2008,32.02361298,64.99916077,Taliban,1,1,Violence ged
sigact,790,01-09-2008,32.24704361,65.01465607,Taliban,1,1,Violence ged
sigact,791,01-09-2008,33.34858322,69.90812683,Taliban,2,1,Violence ged
sigact,792,01-09-2008,33.2375412,68.2089386,Taliban,1,1,Violence ged
sigact,793,01-09-2008,32.26807404,65.01352692,ISAF,3,1,Violence ged
ged,716,01-09-2008,33.383334,69.883334,Taleban,1,4,Violence sig
ged,717,01-09-2008,34.25,68,Taleban,1,4,Violence sig
ged,718,01-09-2008,31,65.75,Taleban,1,4,Violence sig
sigact,794,02-09-2008,32.05082321,64.99520111,Taliban,1,1,Violence ged
sigact,795,02-09-2008,32.96553421,66.73342133,Taliban,1,1,Violence ged
sigact,796,02-09-2008,31.06610489,66.55381012,Taliban,2,1,Violence ged
sigact,797,02-09-2008,32.27530289,67.68532562,ISAF,3,1,Violence ged
ged,723,02-09-2008,32.997793,66.690348,Government of Afghanistan,1,3,Violence sig
ged,724,02-09-2008,32.217008,67.567827,Government of Afghanistan,1,3,Violence sig
gtd,296,02-09-2008,36.758946,64.858516,Unknown,2,2,Violence gtd
sigact,798,03-09-2008,31.5471611,65.42811584,Taliban,1,1,Violence ged
sigact,799,04-09-2008,32.4077301,64.48177338,Taliban,1,1,Violence ged
sigact,800,04-09-2008,32.07574844,64.8318634,Taliban,2,1,Violence ged
sigact,801,04-09-2008,34.77044296,70.88774109,Taliban,1,1,Violence ged
sigact,802,04-09-2008,31.68564415,65.03934479,Taliban,2,1,Violence ged
sigact,803,04-09-2008,33.57396317,69.85105133,ISAF,3,1,Violence ged
ged,726,04-09-2008,31.480806,64.875154,Taleban,1,5,Violence sig
sigact,804,05-09-2008,32.14191437,67.62084198,Taliban,2,1,Violence ged
ged,730,05-09-2008,32.2091,63.0522,Government of Afghanistan,1,1,Violence sig
ged,731,05-09-2008,33.33333,67.75,Taleban,1,4,Violence sig
sigact,805,06-09-2008,34.90764999,70.95161438,Taliban,1,1,Violence ged
sigact,806,06-09-2008,30.95887756,61.86190033,Taliban,2,1,Violence ged
ged,734,06-09-2008,34.783333,70.183333,Government of Afghanistan,1,4,Violence sig
ged,735,06-09-2008,30.206999,62.10307,Government of Afghanistan,1,3,Violence sig
ged,737,06-09-2008,34.95,71.133333,Taleban,1,4,Violence sig
sigact,807,07-09-2008,33.85441208,68.62203217,Taliban,1,1,Violence ged
sigact,808,07-09-2008,34.34645081,62.14757156,Taliban,2,1,Violence ged
sigact,809,07-09-2009,31.57850456,65.57746124,Taliban,2,1,Violence ged
sigact,810,07-09-2009,31.61651611,65.70181274,Taliban,2,1,Violence ged
sigact,811,07-09-2009,32.79728317,65.92378235,Taliban,2,1,Violence ged
sigact,812,07-09-2009,32.10669708,66.91192627,Taliban,2,1,Violence ged
ged,741,07-09-2009,32.10368,66.905121,Government of Afghanistan,1,1,Violence sig
ged,742,07-09-2009,34.349991,62.200001,Government of Afghanistan,1,1,Violence sig
sigact,813,07-09-2009,34.45166397,68.77624512,Taliban,1,1,Violence ged
sigact,814,07-09-2009,34.77484512,71.11164856,Taliban,1,1,Violence ged
sigact,815,07-09-2009,34.90375137,70.94609833,Taliban,1,1,Violence ged
sigact,816,07-09-2009,33.53087616,69.89387512,Taliban,1,1,Violence ged
sigact,817,07-09-2009,33.27854919,68.92642212,Taliban,2,1,Violence ged
sigact,818,07-09-2009,33.57742691,69.8539505,ISAF,3,1,Violence ged
sigact,819,07-09-2009,33.35342407,69.47623444,ISAF,3,1,Violence ged
ged,744,07-09-2009,34.25,68,Government of Afghanistan,1,4,Violence sig
ged,745,07-09-2009,33.372715,69.406475,Government of Afghanistan,1,3,Violence sig
ged,748,07-09-2009,33.543516,69.9118,Government of Afghanistan,1,3,Violence sig
sigact,820,07-09-2009,34.95682907,69.60201263,Taliban,2,1,Violence ged
sigact,821,09-09-2008,31.57499695,65.6605835,Taliban,2,1,Violence ged
sigact,822,09-09-2008,31.48545456,65.35179901,Taliban,2,1,Violence ged
ged,750,09-09-2008,35,68.91667,Taleban,1,4,Violence sig
ged,752,09-09-2008,32.62675,65.873313,Government of Afghanistan,1,2,Violence sig
sigact,823,10-09-2008,31.7770195,64.47716522,Taliban,1,1,Violence ged
sigact,824,10-09-2008,32.34630966,64.7692337,Taliban,2,1,Violence ged
sigact,825,10-09-2008,34.55734634,70.25024414,ISAF,3,1,Violence ged
ged,754,10-09-2008,33.3752,68.4071,Government of Afghanistan,1,1,Violence sig
gtd,303,10-09-2008,36.370146,66.891581,Taliban,2,1,Violence gtd
gtd,304,10-09-2008,35.243333,62.283889,Unknown,2,1,Violence gtd
sigact,826,11-09-2008,35.42224121,71.61702728,Taliban,1,1,Violence ged
sigact,827,11-09-2008,31.61543465,65.75235748,Taliban,2,1,Violence ged
sigact,828,11-09-2008,33.54349899,68.42514038,Taliban,2,1,Violence ged
sigact,829,11-09-2008,34.94138718,70.08444214,Taliban,1,1,Violence ged
sigact,830,11-09-2008,33.29158783,68.86914063,ISAF,3,1,Violence ged
ged,758,11-09-2008,34.797169,69.67923,Government of Afghanistan,1,3,Violence sig
ged,759,11-09-2008,34.011698,69.073448,Taleban,1,5,Violence sig
gtd,307,11-09-2008,34.341944,62.203056,Taliban,3,1,Violence gtd
ged,760,12-09-2008,31,64,Taleban,1,4,Violence sig
ged,761,12-09-2008,32.21683,62.88273,Government of Afghanistan,1,3,Violence sig
sigact,831,13-09-2008,33.66545868,68.59544373,Taliban,1,1,Violence ged
sigact,832,13-09-2008,34.56762314,68.98410797,Taliban,2,1,Violence ged
sigact,833,13-09-2008,32.32552338,65.06950378,Taliban,2,1,Violence ged
sigact,834,13-09-2008,34.89801407,70.11859894,Taliban,1,1,Violence ged
sigact,835,13-09-2008,32.19432068,68.3506012,ISAF,3,1,Violence ged
ged,764,13-09-2008,33.383334,69.883334,Government of Afghanistan,1,4,Violence sig
sigact,836,14-09-2008,31.85465813,64.8391037,Taliban,1,1,Violence ged
sigact,837,14-09-2008,30.98536682,66.34755707,Taliban,2,1,Violence ged
sigact,838,14-09-2008,31.74340248,66.24385834,Taliban,2,1,Violence ged
sigact,839,14-09-2008,33.86686325,68.64807892,Taliban,1,1,Violence ged
sigact,840,14-09-2008,34.66326904,70.20919037,Taliban,2,1,Violence ged
sigact,841,14-09-2008,33.32673264,68.50682831,ISAF,3,1,Violence ged
ged,767,14-09-2008,32.25,67.25,Taleban,1,4,Violence sig
ged,768,14-09-2008,34.176022,68.798232,Government of Afghanistan,1,5,Violence sig
sigact,842,15-09-2008,31.96051025,64.81687927,Taliban,1,1,Violence ged
sigact,843,15-09-2008,33.04962158,68.037117,Taliban,1,1,Violence ged
sigact,844,15-09-2008,34.92821503,71.01456451,Taliban,1,1,Violence ged
sigact,845,15-09-2008,33.30485916,62.15892029,Taliban,2,1,Violence ged
ged,770,15-09-2008,32.178461,66.508063,Taleban,1,3,Violence sig
sigact,846,16-09-2008,34.35945511,71.09428406,Taliban,2,1,Violence ged
sigact,847,16-09-2008,32.75629425,68.29850769,Taliban,2,1,Violence ged
sigact,848,16-09-2008,34.90789795,70.94860077,ISAF,3,1,Violence ged
ged,771,16-09-2008,34.25,68,Government of Afghanistan,1,4,Violence sig
sigact,849,17-09-2008,33.79597473,69.11083984,Taliban,2,1,Violence ged
sigact,850,17-09-2008,31.65159607,65.07002258,Taliban,1,1,Violence ged
sigact,851,17-09-2008,32.19274902,66.42868805,Taliban,1,1,Violence ged
sigact,852,17-09-2008,35.06851196,71.36553955,Taliban,1,1,Violence ged
sigact,853,17-09-2008,31.83580208,64.70348358,Taliban,2,1,Violence ged
sigact,854,17-09-2008,33.37672043,69.39196777,Taliban,2,1,Violence ged
ged,774,17-09-2008,32.416667,68.75,Taleban,1,4,Violence sig
ged,776,17-09-2008,35,68.91667,Taleban,1,4,Violence sig
sigact,855,18-09-2008,31.89958191,67.02890015,Taliban,2,1,Violence ged
ged,778,18-09-2008,32.416667,68.75,Taleban,1,4,Violence sig
ged,779,18-09-2008,32.83333,66,Taleban,1,4,Violence sig
ged,781,18-09-2008,32.511956,66.987372,Government of Afghanistan,1,3,Violence sig
ged,782,18-09-2008,33.383334,69.883334,Taleban,1,4,Violence sig
sigact,856,19-09-2008,33.15743637,69.30814362,Taliban,1,1,Violence ged
sigact,857,19-09-2008,32.21347809,63.0551796,Taliban,2,1,Violence ged
sigact,858,19-09-2008,31.54395676,65.30902863,Taliban,1,1,Violence ged
ged,784,19-09-2008,33.33333,67.75,Taleban,1,4,Violence sig
ged,785,19-09-2008,34.33333,70.41667,Government of Afghanistan,1,4,Violence sig
sigact,859,20-09-2008,31.57248878,65.37609863,Taliban,2,1,Violence ged
sigact,860,20-09-2008,34.90415573,70.92198181,Taliban,2,1,Violence ged
sigact,861,20-09-2008,31.72718239,64.62866974,Taliban,1,1,Violence ged
sigact,862,21-09-2008,34.93836975,70.98081207,Taliban,1,1,Violence ged
sigact,863,21-09-2008,32.63473892,69.27231598,ISAF,3,1,Violence ged
sigact,864,22-09-2008,32.93960953,66.60389709,Taliban,1,1,Violence ged
sigact,865,22-09-2008,31.86177444,66.77649689,Taliban,1,1,Violence ged
sigact,866,22-09-2008,31.0230484,66.38211823,Taliban,2,1,Violence ged
sigact,867,22-09-2008,32.71865463,65.93187714,Taliban,2,1,Violence ged
sigact,868,22-09-2008,33.08001709,68.69142151,Taliban,2,1,Violence ged
sigact,869,22-09-2008,32.68610764,68.23693085,Taliban,2,1,Violence ged
ged,792,22-09-2008,30.959629,61.862839,Taleban,1,1,Violence sig
gtd,317,22-09-2008,32.264539,68.524715,Unknown,2,4,Violence gtd
sigact,870,23-09-2008,34.89856339,70.92316437,ISAF,3,1,Violence ged
sigact,871,24-09-2008,34.52165985,69.0435791,Taliban,2,1,Violence ged
sigact,872,24-09-2008,31.06112289,66.34754944,Taliban,2,1,Violence ged
sigact,873,24-09-2008,35.40444183,71.42701721,Taliban,1,1,Violence ged
sigact,874,24-09-2008,34.75190735,69.38052368,ISAF,3,1,Violence ged
ged,801,24-09-2008,32.373795,62.1157,Government of Afghanistan,1,2,Violence sig
sigact,875,25-09-2010,32.41694641,64.47506714,Taliban,2,1,Violence ged
sigact,876,25-09-2010,32.17731094,64.47337341,ISAF,3,1,Violence ged
sigact,877,25-09-2010,33.14081573,68.07846069,Taliban,2,1,Violence ged
sigact,878,25-09-2010,32.26374435,66.74615479,Taliban,1,1,Violence ged
sigact,879,25-09-2010,33.62543488,70.12136078,Taliban,2,1,Violence ged
sigact,880,25-09-2010,33.62462616,70.12123871,Taliban,2,1,Violence ged
ged,807,25-09-2010,31.640454,65.397591,Government of Afghanistan,1,3,Violence sig
ged,808,25-09-2010,33.33333,67.75,Government of Afghanistan,1,4,Violence sig
sigact,881,25-09-2010,31.77629662,64.47715759,Taliban,1,1,Violence ged
sigact,882,25-09-2010,34.38272095,71.1046524,Taliban,1,1,Violence ged
sigact,883,25-09-2010,32.63884735,69.25737,Taliban,1,1,Violence ged
sigact,884,25-09-2010,33.37172318,69.94921875,Taliban,2,1,Violence ged
ged,809,25-09-2010,31.266414,66.391938,Taleban,1,5,Violence sig
ged,810,25-09-2010,34.011698,69.073448,Taleban,1,5,Violence sig
sigact,885,25-09-2010,33.95219421,69.69036865,Taliban,2,1,Violence ged
sigact,886,25-09-2010,33.9234314,69.72053528,Taliban,1,1,Violence ged
sigact,887,25-09-2010,30.98536682,66.34755707,Taliban,2,1,Violence ged
sigact,888,25-09-2010,32.3557663,67.46961212,Taliban,2,1,Violence ged
sigact,889,25-09-2010,31.79584503,64.5844574,Taliban,2,1,Violence ged
sigact,890,25-09-2010,31.60256577,64.81511688,Taliban,1,1,Violence ged
sigact,891,28-09-2008,31.60047531,64.83261108,Taliban,1,1,Violence ged
sigact,892,28-09-2008,31.59249687,64.84162903,Taliban,1,1,Violence ged
ged,814,28-09-2008,32.416667,68.75,Taleban,1,4,Violence sig
ged,815,28-09-2008,32.5,62.5,Taleban,1,4,Violence sig
ged,819,28-09-2008,33.33333,67.75,Taleban,1,4,Violence sig
gtd,323,28-09-2008,36.370146,66.891581,Unknown,3,1,Violence gtd
sigact,893,29-09-2008,31.79784393,64.64733887,Taliban,2,1,Violence ged
ged,821,29-09-2008,32.416667,68.75,Taleban,1,4,Violence sig
sigact,894,30-09-2008,32.53683472,69.19451141,Taliban,1,1,Violence ged
sigact,895,30-09-2008,33.4649353,68.38658905,Taliban,2,1,Violence ged
sigact,896,01-10-2008,32.81819534,66.59235382,Taliban,1,1,Violence ged
sigact,897,01-10-2008,32.78708649,66.46007538,Taliban,1,1,Violence ged
sigact,898,01-10-2008,32.76078415,66.38259888,Taliban,1,1,Violence ged
sigact,899,01-10-2008,33.62695694,62.25587463,Taliban,2,1,Violence ged
sigact,900,01-10-2008,34.75365829,71.08234406,ISAF,3,1,Violence ged
ged,823,02-10-2008,31.579996,64.377396,Government of Afghanistan,1,1,Violence sig
ged,824,02-10-2008,32.698113,66.193288,Taleban,1,5,Violence sig
ged,825,02-10-2008,31.640454,65.397591,Government of Afghanistan,1,3,Violence sig
sigact,901,03-10-2008,34.93901062,70.98027802,Taliban,1,1,Violence ged
sigact,902,03-10-2008,32.01741028,65.10382843,Taliban,2,1,Violence ged
sigact,903,03-10-2008,34.95406342,71.0866394,Taliban,1,1,Violence ged
sigact,904,03-10-2008,33.13336182,69.71615601,ISAF,3,1,Violence ged
ged,828,03-10-2008,31.072875,65.158015,Government of Afghanistan,1,3,Violence sig
sigact,905,04-10-2008,34.96980286,71.09546661,Taliban,1,1,Violence ged
sigact,906,04-10-2008,33.90323257,68.66623688,Taliban,1,1,Violence ged
ged,832,04-10-2009,32.043898,65.195661,Government of Afghanistan,1,3,Violence sig
sigact,907,04-10-2009,33.91228104,68.6667099,Taliban,2,1,Violence ged
sigact,908,04-10-2009,32.79375839,67.28852081,Taliban,1,1,Violence ged
sigact,909,04-10-2009,32.76490402,67.29620361,Taliban,1,1,Violence ged
sigact,910,04-10-2009,33.37751007,68.41293335,Taliban,1,1,Violence ged
sigact,911,04-10-2009,31.98824692,64.86356354,Taliban,1,1,Violence ged
sigact,912,04-10-2009,34.24862289,62.21806335,Taliban,2,1,Violence ged
sigact,913,04-10-2009,33.67472076,68.85652161,Taliban,1,1,Violence ged
sigact,914,04-10-2009,31.8864994,64.7495575,Taliban,2,1,Violence ged
ged,833,04-10-2009,34.349991,62.200001,Government of Afghanistan,1,1,Violence sig
ged,836,04-10-2009,34.25,68,Taleban,1,4,Violence sig
sigact,915,04-10-2009,32.26529312,62.9947319,Taliban,1,1,Violence ged
sigact,916,04-10-2009,34.90178299,70.95191193,Taliban,1,1,Violence ged
sigact,917,04-10-2009,34.9601059,69.62981415,Taliban,1,1,Violence ged
sigact,918,04-10-2009,31.79694176,64.59347534,Taliban,2,1,Violence ged
sigact,919,04-10-2009,32.53810501,69.19488525,ISAF,3,1,Violence ged
ged,837,04-10-2009,31.625941,63.861445,Government of Afghanistan,1,3,Violence sig
sigact,920,07-10-2008,33.44738388,68.49430847,Taliban,1,1,Violence ged
sigact,921,08-10-2008,33.04838181,65.53166962,Taliban,1,1,Violence ged
sigact,922,08-10-2008,32.21158218,63.05857468,Taliban,2,1,Violence ged
sigact,923,08-10-2008,31.77373886,64.47215271,Taliban,1,1,Violence ged
sigact,924,08-10-2008,32.28794479,66.7303009,Taliban,2,1,Violence ged
sigact,925,08-10-2008,32.91276932,66.7073822,Taliban,1,1,Violence ged
ged,840,08-10-2008,31.829363,64.608526,Government of Afghanistan,1,3,Violence sig
ged,841,08-10-2008,32.920909,65.474153,Government of Afghanistan,1,3,Violence sig
ged,842,08-10-2008,32.21683,62.88273,Government of Afghanistan,1,3,Violence sig
ged,844,08-10-2008,33.383334,69.883334,Government of Afghanistan,1,4,Violence sig
sigact,926,09-10-2008,33.36352921,68.38439941,Taliban,1,1,Violence ged
sigact,927,09-10-2008,34.11861801,69.05953217,Taliban,2,1,Violence ged
sigact,928,09-10-2008,31.75881004,64.46041107,Taliban,1,1,Violence ged
sigact,929,09-10-2008,34.34715271,62.11929703,Taliban,1,1,Violence ged
sigact,930,09-10-2008,31.79653931,64.58880615,Taliban,2,1,Violence ged
sigact,931,09-10-2008,34.75000763,70.88585663,Taliban,1,1,Violence ged
sigact,932,09-10-2008,32.54003143,62.32054138,Taliban,1,1,Violence ged
sigact,933,10-10-2008,32.15813065,65.40602112,Taliban,1,1,Violence ged
sigact,934,10-10-2008,33.52879715,70.02265167,Taliban,2,1,Violence ged
sigact,935,10-10-2008,31.90766144,67.64627075,Taliban,2,1,Violence ged
sigact,936,10-10-2008,32.53810501,69.19488525,ISAF,3,1,Violence ged
sigact,937,10-10-2008,32.53810501,69.19488525,ISAF,3,1,Violence ged
ged,847,10-10-2008,32.005213,65.500902,Government of Afghanistan,1,3,Violence sig
ged,849,10-10-2008,31.625941,63.861445,Government of Afghanistan,1,3,Violence sig
sigact,938,11-10-2008,33.36450195,68.56113434,Taliban,2,1,Violence ged
sigact,939,11-10-2008,34.02925491,69.01733398,Taliban,1,1,Violence ged
sigact,940,11-10-2008,34.90658951,63.83190536,Taliban,1,1,Violence ged
sigact,941,11-10-2008,32.07339096,64.83901978,Taliban,2,1,Violence ged
